game_id,game_date,home_team,away_team,home_pts,away_pts,season,actual_spread,actual_total
401360679,2022-02-14,New York Knicks,Oklahoma City Thunder,123,127,2022,-4,250
401360680,2022-02-14,Chicago Bulls,San Antonio Spurs,120,109,2022,11,229
401360681,2022-02-14,Milwaukee Bucks,Portland Trail Blazers,107,122,2022,-15,229
401360682,2022-02-14,New Orleans Pelicans,Toronto Raptors,120,90,2022,30,210
401360683,2022-02-14,Denver Nuggets,Orlando Magic,121,111,2022,10,232
401360684,2022-02-14,Utah Jazz,Houston Rockets,135,101,2022,34,236
401360685,2022-02-14,LA Clippers,Golden State Warriors,119,104,2022,15,223
401360675,2022-02-13,Boston Celtics,Atlanta Hawks,105,95,2022,10,200
401360676,2022-02-13,Indiana Pacers,Minnesota Timberwolves,120,129,2022,-9,249
401360664,2022-02-12,Portland Trail Blazers,New York Knicks,112,103,2022,9,215
401360665,2022-02-12,Charlotte Hornets,Memphis Grizzlies,118,125,2022,-7,243
401360666,2022-02-12,Washington Wizards,Sacramento Kings,110,123,2022,-13,233
401360667,2022-02-12,New Orleans Pelicans,San Antonio Spurs,114,124,2022,-10,238
401360668,2022-02-12,Philadelphia 76ers,Cleveland Cavaliers,103,93,2022,10,196
401360669,2022-02-12,Toronto Raptors,Denver Nuggets,109,110,2022,-1,219
401360670,2022-02-12,Miami Heat,Brooklyn Nets,115,111,2022,4,226
401360671,2022-02-12,Chicago Bulls,Oklahoma City Thunder,106,101,2022,5,207
401360672,2022-02-12,Dallas Mavericks,LA Clippers,97,99,2022,-2,196
401360673,2022-02-12,Golden State Warriors,Los Angeles Lakers,117,115,2022,2,232
401360674,2022-02-12,Phoenix Suns,Orlando Magic,132,105,2022,27,237
401360657,2022-02-11,Detroit Pistons,Charlotte Hornets,119,141,2022,-22,260
401360658,2022-02-11,Indiana Pacers,Cleveland Cavaliers,113,120,2022,-7,233
401360659,2022-02-11,Philadelphia 76ers,Oklahoma City Thunder,100,87,2022,13,187
401360660,2022-02-11,Atlanta Hawks,San Antonio Spurs,121,136,2022,-15,257
401360661,2022-02-11,Boston Celtics,Denver Nuggets,108,102,2022,6,210
401360662,2022-02-11,Chicago Bulls,Minnesota Timberwolves,134,122,2022,12,256
401360663,2022-02-11,Utah Jazz,Orlando Magic,114,99,2022,15,213
401360650,2022-02-10,Detroit Pistons,Memphis Grizzlies,107,132,2022,-25,239
401360651,2022-02-10,Washington Wizards,Brooklyn Nets,113,112,2022,1,225
401360652,2022-02-10,New Orleans Pelicans,Miami Heat,97,112,2022,-15,209
401360653,2022-02-10,Houston Rockets,Toronto Raptors,120,139,2022,-19,259
401360654,2022-02-10,Dallas Mavericks,LA Clippers,112,105,2022,7,217
401360655,2022-02-10,Phoenix Suns,Milwaukee Bucks,131,107,2022,24,238
401360656,2022-02-10,Golden State Warriors,New York Knicks,114,116,2022,-2,230
401360644,2022-02-09,Cleveland Cavaliers,San Antonio Spurs,105,92,2022,13,197
401360645,2022-02-09,Charlotte Hornets,Chicago Bulls,109,121,2022,-12,230
401360646,2022-02-09,Oklahoma City Thunder,Toronto Raptors,98,117,2022,-19,215
401360647,2022-02-09,Utah Jazz,Golden State Warriors,111,85,2022,26,196
401360648,2022-02-09,Portland Trail Blazers,Los Angeles Lakers,107,105,2022,2,212
401360649,2022-02-09,Sacramento Kings,Minnesota Timberwolves,132,119,2022,13,251
401360634,2022-02-08,Philadelphia 76ers,Phoenix Suns,109,114,2022,-5,223
401360635,2022-02-08,Atlanta Hawks,Indiana Pacers,133,112,2022,21,245
401360636,2022-02-08,Brooklyn Nets,Boston Celtics,91,126,2022,-35,217
401360637,2022-02-08,Memphis Grizzlies,LA Clippers,135,109,2022,26,244
401360638,2022-02-08,New Orleans Pelicans,Houston Rockets,110,97,2022,13,207
401360639,2022-02-08,Dallas Mavericks,Detroit Pistons,116,86,2022,30,202
401360640,2022-02-08,Denver Nuggets,New York Knicks,132,115,2022,17,247
401360641,2022-02-08,Los Angeles Lakers,Milwaukee Bucks,116,131,2022,-15,247
401360642,2022-02-08,Portland Trail Blazers,Orlando Magic,95,113,2022,-18,208
401360643,2022-02-08,Sacramento Kings,Minnesota Timberwolves,114,134,2022,-20,248
401360629,2022-02-07,Charlotte Hornets,Toronto Raptors,101,116,2022,-15,217
401360630,2022-02-07,Washington Wizards,Miami Heat,100,121,2022,-21,221
401360631,2022-02-07,Chicago Bulls,Phoenix Suns,124,127,2022,-3,251
401360632,2022-02-07,Oklahoma City Thunder,Golden State Warriors,98,110,2022,-12,208
401360633,2022-02-07,Utah Jazz,New York Knicks,113,104,2022,9,217
401360621,2022-02-06,Chicago Bulls,Philadelphia 76ers,108,119,2022,-11,227
401360622,2022-02-06,Minnesota Timberwolves,Detroit Pistons,118,105,2022,13,223
401360623,2022-02-06,Denver Nuggets,Brooklyn Nets,124,104,2022,20,228
401360624,2022-02-06,Cleveland Cavaliers,Indiana Pacers,98,85,2022,13,183
401360625,2022-02-06,Orlando Magic,Boston Celtics,83,116,2022,-33,199
401360626,2022-02-06,Dallas Mavericks,Atlanta Hawks,103,94,2022,9,197
401360627,2022-02-06,Houston Rockets,New Orleans Pelicans,107,120,2022,-13,227
401360628,2022-02-06,LA Clippers,Milwaukee Bucks,113,137,2022,-24,250
401360615,2022-02-05,Orlando Magic,Memphis Grizzlies,115,135,2022,-20,250
401360616,2022-02-05,Charlotte Hornets,Miami Heat,86,104,2022,-18,190
401360617,2022-02-05,Washington Wizards,Phoenix Suns,80,95,2022,-15,175
401360618,2022-02-05,Los Angeles Lakers,New York Knicks,122,115,2022,7,237
401360619,2022-02-05,Portland Trail Blazers,Milwaukee Bucks,108,137,2022,-29,245
401360620,2022-02-05,Sacramento Kings,Oklahoma City Thunder,113,103,2022,10,216
401360606,2022-02-04,Charlotte Hornets,Cleveland Cavaliers,101,102,2022,-1,203
401360607,2022-02-04,Detroit Pistons,Boston Celtics,93,102,2022,-9,195
401360608,2022-02-04,Indiana Pacers,Chicago Bulls,115,122,2022,-7,237
401360609,2022-02-04,Toronto Raptors,Atlanta Hawks,125,114,2022,11,239
401360611,2022-02-04,San Antonio Spurs,Houston Rockets,131,106,2022,25,237
401360612,2022-02-04,Utah Jazz,Brooklyn Nets,125,102,2022,23,227
401360613,2022-02-04,Denver Nuggets,New Orleans Pelicans,105,113,2022,-8,218
401360610,2022-02-04,Dallas Mavericks,Philadelphia 76ers,107,98,2022,9,205
401360614,2022-02-04,Portland Trail Blazers,Oklahoma City Thunder,93,96,2022,-3,189
401360601,2022-02-03,Detroit Pistons,Minnesota Timberwolves,117,128,2022,-11,245
401401143,2022-02-03,San Antonio Spurs,Miami Heat,95,112,2022,-17,207
401360602,2022-02-03,Atlanta Hawks,Phoenix Suns,124,115,2022,9,239
401401141,2022-02-03,Toronto Raptors,Chicago Bulls,127,120,2022,7,247
401360604,2022-02-03,Golden State Warriors,Sacramento Kings,126,114,2022,12,240
401360605,2022-02-03,LA Clippers,Los Angeles Lakers,111,110,2022,1,221
401360592,2022-02-02,Indiana Pacers,Orlando Magic,118,119,2022,-1,237
401360593,2022-02-02,Philadelphia 76ers,Washington Wizards,103,106,2022,-3,209
401360594,2022-02-02,Boston Celtics,Charlotte Hornets,113,107,2022,6,220
401360595,2022-02-02,New York Knicks,Memphis Grizzlies,108,120,2022,-12,228
401360596,2022-02-02,Houston Rockets,Cleveland Cavaliers,115,104,2022,11,219
401360597,2022-02-02,Dallas Mavericks,Oklahoma City Thunder,114,120,2022,-6,234
401360598,2022-02-02,Utah Jazz,Denver Nuggets,108,104,2022,4,212
401360599,2022-02-02,Sacramento Kings,Brooklyn Nets,112,101,2022,11,213
401360600,2022-02-02,Los Angeles Lakers,Portland Trail Blazers,99,94,2022,5,193
401360585,2022-02-01,Detroit Pistons,New Orleans Pelicans,101,111,2022,-10,212
401360587,2022-02-01,Milwaukee Bucks,Washington Wizards,112,98,2022,14,210
401360603,2022-02-01,Toronto Raptors,Miami Heat,110,106,2022,4,216
401360588,2022-02-01,Chicago Bulls,Orlando Magic,126,115,2022,11,241
401360589,2022-02-01,Minnesota Timberwolves,Denver Nuggets,130,115,2022,15,245
401360590,2022-02-01,San Antonio Spurs,Golden State Warriors,120,124,2022,-4,244
401360591,2022-02-01,Phoenix Suns,Brooklyn Nets,121,111,2022,10,232
401360578,2022-01-31,Cleveland Cavaliers,New Orleans Pelicans,93,90,2022,3,183
401360579,2022-01-31,Indiana Pacers,LA Clippers,122,116,2022,6,238
401360580,2022-01-31,Philadelphia 76ers,Memphis Grizzlies,122,119,2022,3,241
401360581,2022-01-31,Boston Celtics,Miami Heat,122,92,2022,30,214
401360582,2022-01-31,New York Knicks,Sacramento Kings,116,96,2022,20,212
401360586,2022-01-31,Atlanta Hawks,Toronto Raptors,100,106,2022,-6,206
401360583,2022-01-31,Houston Rockets,Golden State Warriors,108,122,2022,-14,230
401360584,2022-01-31,Oklahoma City Thunder,Portland Trail Blazers,98,81,2022,17,179
401360570,2022-01-30,Atlanta Hawks,Los Angeles Lakers,129,121,2022,8,250
401360571,2022-01-30,Charlotte Hornets,LA Clippers,90,115,2022,-25,205
401360572,2022-01-30,Chicago Bulls,Portland Trail Blazers,130,116,2022,14,246
401360573,2022-01-30,Detroit Pistons,Cleveland Cavaliers,115,105,2022,10,220
401360574,2022-01-30,Orlando Magic,Dallas Mavericks,110,108,2022,2,218
401360575,2022-01-30,Milwaukee Bucks,Denver Nuggets,100,136,2022,-36,236
401360576,2022-01-30,Minnesota Timberwolves,Utah Jazz,126,106,2022,20,232
401360577,2022-01-30,Phoenix Suns,San Antonio Spurs,115,110,2022,5,225
401360564,2022-01-29,New Orleans Pelicans,Boston Celtics,97,107,2022,-10,204
401360565,2022-01-29,Dallas Mavericks,Indiana Pacers,132,105,2022,27,237
401360566,2022-01-29,Philadelphia 76ers,Sacramento Kings,103,101,2022,2,204
401360567,2022-01-29,Miami Heat,Toronto Raptors,120,124,2022,-4,244
401360568,2022-01-29,Memphis Grizzlies,Washington Wizards,115,95,2022,20,210
401360569,2022-01-29,Golden State Warriors,Brooklyn Nets,110,106,2022,4,216
401360555,2022-01-28,Orlando Magic,Detroit Pistons,119,103,2022,16,222
401360554,2022-01-28,Charlotte Hornets,Los Angeles Lakers,117,114,2022,3,231
401360556,2022-01-28,Atlanta Hawks,Boston Celtics,108,92,2022,16,200
401360548,2022-01-28,New Orleans Pelicans,Denver Nuggets,105,116,2022,-11,221
401360557,2022-01-28,Miami Heat,LA Clippers,121,114,2022,7,235
401360558,2022-01-28,Houston Rockets,Portland Trail Blazers,110,125,2022,-15,235
401360559,2022-01-28,Memphis Grizzlies,Utah Jazz,119,109,2022,10,228
401360560,2022-01-28,Oklahoma City Thunder,Indiana Pacers,110,113,2022,-3,223
401360561,2022-01-28,San Antonio Spurs,Chicago Bulls,131,122,2022,9,253
401360562,2022-01-28,Phoenix Suns,Minnesota Timberwolves,134,124,2022,10,258
401360563,2022-01-28,Milwaukee Bucks,New York Knicks,123,108,2022,15,231
401360552,2022-01-27,Philadelphia 76ers,Los Angeles Lakers,105,87,2022,18,192
401360553,2022-01-27,Golden State Warriors,Minnesota Timberwolves,124,115,2022,9,239
401360541,2022-01-26,Cleveland Cavaliers,Milwaukee Bucks,115,99,2022,16,214
401360542,2022-01-26,Indiana Pacers,Charlotte Hornets,126,158,2022,-32,284
401360543,2022-01-26,Orlando Magic,LA Clippers,102,111,2022,-9,213
401360544,2022-01-26,Atlanta Hawks,Sacramento Kings,121,104,2022,17,225
401360546,2022-01-26,Miami Heat,New York Knicks,110,96,2022,14,206
401401134,2022-01-26,Brooklyn Nets,Denver Nuggets,118,124,2022,-6,242
401401140,2022-01-26,Chicago Bulls,Toronto Raptors,111,105,2022,6,216
401360547,2022-01-26,San Antonio Spurs,Memphis Grizzlies,110,118,2022,-8,228
401360550,2022-01-26,Utah Jazz,Phoenix Suns,97,105,2022,-8,202
401360551,2022-01-26,Portland Trail Blazers,Dallas Mavericks,112,132,2022,-20,244
401360533,2022-01-25,Detroit Pistons,Denver Nuggets,105,110,2022,-5,215
401360534,2022-01-25,Toronto Raptors,Charlotte Hornets,125,113,2022,12,238
401360535,2022-01-25,Washington Wizards,LA Clippers,115,116,2022,-1,231
401401137,2022-01-25,Philadelphia 76ers,New Orleans Pelicans,117,107,2022,10,224
401360536,2022-01-25,Boston Celtics,Sacramento Kings,128,75,2022,53,203
401360537,2022-01-25,Brooklyn Nets,Los Angeles Lakers,96,106,2022,-10,202
401360538,2022-01-25,Houston Rockets,San Antonio Spurs,104,134,2022,-30,238
401360539,2022-01-25,Golden State Warriors,Dallas Mavericks,130,92,2022,38,222
401360540,2022-01-25,Portland Trail Blazers,Minnesota Timberwolves,107,109,2022,-2,216
401360528,2022-01-24,Cleveland Cavaliers,New York Knicks,95,93,2022,2,188
401360531,2022-01-24,New Orleans Pelicans,Indiana Pacers,117,113,2022,4,230
401360549,2022-01-24,Oklahoma City Thunder,Chicago Bulls,110,111,2022,-1,221
401360532,2022-01-24,Phoenix Suns,Utah Jazz,115,109,2022,6,224
401360517,2022-01-23,New York Knicks,LA Clippers,110,102,2022,8,212
401360518,2022-01-23,Washington Wizards,Boston Celtics,87,116,2022,-29,203
401360519,2022-01-23,Miami Heat,Los Angeles Lakers,113,107,2022,6,220
401360520,2022-01-23,Orlando Magic,Chicago Bulls,114,95,2022,19,209
401360521,2022-01-23,Toronto Raptors,Portland Trail Blazers,105,114,2022,-9,219
401360522,2022-01-23,Charlotte Hornets,Atlanta Hawks,91,113,2022,-22,204
401360523,2022-01-23,San Antonio Spurs,Philadelphia 76ers,109,115,2022,-6,224
401360524,2022-01-23,Dallas Mavericks,Memphis Grizzlies,104,91,2022,13,195
401360525,2022-01-23,Minnesota Timberwolves,Brooklyn Nets,136,125,2022,11,261
401360526,2022-01-23,Denver Nuggets,Detroit Pistons,117,111,2022,6,228
401360527,2022-01-23,Golden State Warriors,Utah Jazz,94,92,2022,2,186
401360515,2022-01-22,Milwaukee Bucks,Sacramento Kings,133,127,2022,6,260
401360514,2022-01-22,Cleveland Cavaliers,Oklahoma City Thunder,94,87,2022,7,181
401360516,2022-01-22,Phoenix Suns,Indiana Pacers,113,103,2022,10,216
401360503,2022-01-21,Charlotte Hornets,Oklahoma City Thunder,121,98,2022,23,219
401360504,2022-01-21,Orlando Magic,Los Angeles Lakers,105,116,2022,-11,221
401360505,2022-01-21,Philadelphia 76ers,LA Clippers,101,102,2022,-1,203
401360506,2022-01-21,Atlanta Hawks,Miami Heat,110,108,2022,2,218
401360507,2022-01-21,Boston Celtics,Portland Trail Blazers,105,109,2022,-4,214
401360508,2022-01-21,Washington Wizards,Toronto Raptors,105,109,2022,-4,214
401360509,2022-01-21,Milwaukee Bucks,Chicago Bulls,94,90,2022,4,184
401360510,2022-01-21,San Antonio Spurs,Brooklyn Nets,102,117,2022,-15,219
401360511,2022-01-21,Denver Nuggets,Memphis Grizzlies,118,122,2022,-4,240
401360512,2022-01-21,Utah Jazz,Detroit Pistons,111,101,2022,10,212
401360513,2022-01-21,Golden State Warriors,Houston Rockets,105,103,2022,2,208
401360500,2022-01-20,New York Knicks,New Orleans Pelicans,91,102,2022,-11,193
401360501,2022-01-20,Dallas Mavericks,Phoenix Suns,101,109,2022,-8,210
401360502,2022-01-20,Golden State Warriors,Indiana Pacers,117,121,2022,-4,238
401360487,2022-01-19,Philadelphia 76ers,Orlando Magic,123,110,2022,13,233
401360488,2022-01-19,Washington Wizards,Brooklyn Nets,118,119,2022,-1,237
401360489,2022-01-19,Atlanta Hawks,Minnesota Timberwolves,134,122,2022,12,256
401360490,2022-01-19,Boston Celtics,Charlotte Hornets,102,111,2022,-9,213
401360491,2022-01-19,Miami Heat,Portland Trail Blazers,104,92,2022,12,196
401360492,2022-01-19,Chicago Bulls,Cleveland Cavaliers,117,104,2022,13,221
401360493,2022-01-19,Milwaukee Bucks,Memphis Grizzlies,126,114,2022,12,240
401360494,2022-01-19,Dallas Mavericks,Toronto Raptors,102,98,2022,4,200
401360495,2022-01-19,San Antonio Spurs,Oklahoma City Thunder,118,96,2022,22,214
401360496,2022-01-19,Utah Jazz,Houston Rockets,111,116,2022,-5,227
401360497,2022-01-19,Denver Nuggets,LA Clippers,130,128,2022,2,258
401360498,2022-01-19,Sacramento Kings,Detroit Pistons,131,133,2022,-2,264
401360499,2022-01-19,Los Angeles Lakers,Indiana Pacers,104,111,2022,-7,215
401360485,2022-01-18,New York Knicks,Minnesota Timberwolves,110,112,2022,-2,222
401360486,2022-01-18,Golden State Warriors,Detroit Pistons,102,86,2022,16,188
401360473,2022-01-17,Boston Celtics,New Orleans Pelicans,104,92,2022,12,196
401360474,2022-01-17,New York Knicks,Charlotte Hornets,87,97,2022,-10,184
401360475,2022-01-17,Washington Wizards,Philadelphia 76ers,117,98,2022,19,215
401360476,2022-01-17,Cleveland Cavaliers,Brooklyn Nets,114,107,2022,7,221
401360477,2022-01-17,Memphis Grizzlies,Chicago Bulls,119,106,2022,13,225
401360478,2022-01-17,LA Clippers,Indiana Pacers,139,133,2022,6,272
401360479,2022-01-17,Atlanta Hawks,Milwaukee Bucks,121,114,2022,7,235
401360480,2022-01-17,Orlando Magic,Portland Trail Blazers,88,98,2022,-10,186
401360481,2022-01-17,Miami Heat,Toronto Raptors,104,99,2022,5,203
401360482,2022-01-17,Dallas Mavericks,Oklahoma City Thunder,104,102,2022,2,206
401360483,2022-01-17,San Antonio Spurs,Phoenix Suns,107,121,2022,-14,228
401360484,2022-01-17,Los Angeles Lakers,Utah Jazz,101,95,2022,6,196
401360436,2022-01-16,Detroit Pistons,Phoenix Suns,108,135,2022,-27,243
401360470,2022-01-16,Sacramento Kings,Houston Rockets,112,118,2022,-6,230
401360471,2022-01-16,Minnesota Timberwolves,Golden State Warriors,119,99,2022,20,218
401360472,2022-01-16,Denver Nuggets,Utah Jazz,102,125,2022,-23,227
401360460,2022-01-15,Milwaukee Bucks,Toronto Raptors,96,103,2022,-7,199
401360461,2022-01-15,Washington Wizards,Portland Trail Blazers,110,115,2022,-5,225
401360462,2022-01-15,Atlanta Hawks,New York Knicks,108,117,2022,-9,225
401360463,2022-01-15,Brooklyn Nets,New Orleans Pelicans,120,105,2022,15,225
401360464,2022-01-15,Miami Heat,Philadelphia 76ers,98,109,2022,-11,207
401360465,2022-01-15,Oklahoma City Thunder,Cleveland Cavaliers,102,107,2022,-5,209
401360466,2022-01-15,Boston Celtics,Chicago Bulls,114,112,2022,2,226
401360467,2022-01-15,San Antonio Spurs,LA Clippers,101,94,2022,7,195
401360468,2022-01-15,Denver Nuggets,Los Angeles Lakers,133,96,2022,37,229
401360469,2022-01-15,Dallas Mavericks,Orlando Magic,108,92,2022,16,200
401360451,2022-01-14,Charlotte Hornets,Orlando Magic,109,116,2022,-7,225
401360452,2022-01-14,Detroit Pistons,Toronto Raptors,103,87,2022,16,190
401360453,2022-01-14,Indiana Pacers,Phoenix Suns,94,112,2022,-18,206
401360454,2022-01-14,Philadelphia 76ers,Boston Celtics,111,99,2022,12,210
401360456,2022-01-14,Chicago Bulls,Golden State Warriors,96,138,2022,-42,234
401360455,2022-01-14,Miami Heat,Atlanta Hawks,124,118,2022,6,242
401360457,2022-01-14,San Antonio Spurs,Cleveland Cavaliers,109,114,2022,-5,223
401360458,2022-01-14,Memphis Grizzlies,Dallas Mavericks,85,112,2022,-27,197
401360459,2022-01-14,Sacramento Kings,Houston Rockets,126,114,2022,12,240
401360446,2022-01-13,Milwaukee Bucks,Golden State Warriors,118,99,2022,19,217
401360447,2022-01-13,Memphis Grizzlies,Minnesota Timberwolves,116,108,2022,8,224
401360448,2022-01-13,New Orleans Pelicans,LA Clippers,113,89,2022,24,202
401360449,2022-01-13,Brooklyn Nets,Oklahoma City Thunder,109,130,2022,-21,239
401360450,2022-01-13,Denver Nuggets,Portland Trail Blazers,140,108,2022,32,248
401360437,2022-01-12,Indiana Pacers,Boston Celtics,100,119,2022,-19,219
401360438,2022-01-12,Philadelphia 76ers,Charlotte Hornets,98,109,2022,-11,207
401360439,2022-01-12,Washington Wizards,Orlando Magic,112,106,2022,6,218
401360440,2022-01-12,Atlanta Hawks,Miami Heat,91,115,2022,-24,206
401360441,2022-01-12,New York Knicks,Dallas Mavericks,108,85,2022,23,193
401360442,2022-01-12,San Antonio Spurs,Houston Rockets,124,128,2022,-4,252
401360443,2022-01-12,Utah Jazz,Cleveland Cavaliers,91,111,2022,-20,202
401360444,2022-01-12,Chicago Bulls,Brooklyn Nets,112,138,2022,-26,250
401360445,2022-01-12,Sacramento Kings,Los Angeles Lakers,125,116,2022,9,241
401360431,2022-01-11,Washington Wizards,Oklahoma City Thunder,122,118,2022,4,240
401360432,2022-01-11,Toronto Raptors,Phoenix Suns,95,99,2022,-4,194
401360433,2022-01-11,Memphis Grizzlies,Golden State Warriors,116,108,2022,8,224
401360434,2022-01-11,New Orleans Pelicans,Minnesota Timberwolves,128,125,2022,3,253
401401138,2022-01-11,Chicago Bulls,Detroit Pistons,133,87,2022,46,220
401360435,2022-01-11,LA Clippers,Denver Nuggets,87,85,2022,2,172
401360426,2022-01-10,Charlotte Hornets,Milwaukee Bucks,103,99,2022,4,202
401360427,2022-01-10,Detroit Pistons,Utah Jazz,126,116,2022,10,242
401360428,2022-01-10,Boston Celtics,Indiana Pacers,101,98,2022,3,199
401360429,2022-01-10,New York Knicks,San Antonio Spurs,111,96,2022,15,207
401360530,2022-01-10,Houston Rockets,Philadelphia 76ers,91,111,2022,-20,202
401360430,2022-01-10,Sacramento Kings,Cleveland Cavaliers,108,109,2022,-1,217
401401133,2022-01-10,Portland Trail Blazers,Brooklyn Nets,114,108,2022,6,222
401360421,2022-01-09,Brooklyn Nets,San Antonio Spurs,121,119,2022,2,240
401360416,2022-01-09,LA Clippers,Atlanta Hawks,106,93,2022,13,199
401360417,2022-01-09,Orlando Magic,Washington Wizards,100,102,2022,-2,202
401360418,2022-01-09,Toronto Raptors,New Orleans Pelicans,105,101,2022,4,206
401360419,2022-01-09,Houston Rockets,Minnesota Timberwolves,123,141,2022,-18,264
401360420,2022-01-09,Oklahoma City Thunder,Denver Nuggets,95,99,2022,-4,194
401360422,2022-01-09,Dallas Mavericks,Chicago Bulls,113,99,2022,14,212
401360423,2022-01-09,Golden State Warriors,Cleveland Cavaliers,96,82,2022,14,178
401360424,2022-01-09,Portland Trail Blazers,Sacramento Kings,103,88,2022,15,191
401360425,2022-01-09,Los Angeles Lakers,Memphis Grizzlies,119,127,2022,-8,246
401360410,2022-01-08,LA Clippers,Memphis Grizzlies,108,123,2022,-15,231
401360411,2022-01-08,Charlotte Hornets,Milwaukee Bucks,114,106,2022,8,220
401360412,2022-01-08,Detroit Pistons,Orlando Magic,97,92,2022,5,189
401360413,2022-01-08,Indiana Pacers,Utah Jazz,125,113,2022,12,238
401360414,2022-01-08,Boston Celtics,New York Knicks,99,75,2022,24,174
401360415,2022-01-08,Phoenix Suns,Miami Heat,100,123,2022,-23,223
401360401,2022-01-07,Philadelphia 76ers,San Antonio Spurs,119,100,2022,19,219
401360402,2022-01-07,Brooklyn Nets,Milwaukee Bucks,109,121,2022,-12,230
401360403,2022-01-07,Toronto Raptors,Utah Jazz,122,108,2022,14,230
401360404,2022-01-07,Chicago Bulls,Washington Wizards,130,122,2022,8,252
401360405,2022-01-07,Houston Rockets,Dallas Mavericks,106,130,2022,-24,236
401360406,2022-01-07,Oklahoma City Thunder,Minnesota Timberwolves,105,135,2022,-30,240
401360407,2022-01-07,Denver Nuggets,Sacramento Kings,121,111,2022,10,232
401360408,2022-01-07,Los Angeles Lakers,Atlanta Hawks,134,118,2022,16,252
401360409,2022-01-07,Portland Trail Blazers,Cleveland Cavaliers,101,114,2022,-13,215
401360397,2022-01-06,New York Knicks,Boston Celtics,108,105,2022,3,213
401360398,2022-01-06,Memphis Grizzlies,Detroit Pistons,118,88,2022,30,206
401360399,2022-01-06,New Orleans Pelicans,Golden State Warriors,101,96,2022,5,197
401360400,2022-01-06,Phoenix Suns,LA Clippers,106,89,2022,17,195
401360386,2022-01-05,Charlotte Hornets,Detroit Pistons,140,111,2022,29,251
401360387,2022-01-05,Orlando Magic,Philadelphia 76ers,106,116,2022,-10,222
401360388,2022-01-05,Washington Wizards,Houston Rockets,111,114,2022,-3,225
401360389,2022-01-05,Boston Celtics,San Antonio Spurs,97,99,2022,-2,196
401360390,2022-01-05,Indiana Pacers,Brooklyn Nets,121,129,2022,-8,250
401360391,2022-01-05,Dallas Mavericks,Golden State Warriors,99,82,2022,17,181
401360392,2022-01-05,Milwaukee Bucks,Toronto Raptors,111,117,2022,-6,228
401360393,2022-01-05,Minnesota Timberwolves,Oklahoma City Thunder,98,90,2022,8,188
401360394,2022-01-05,Denver Nuggets,Utah Jazz,109,115,2022,-6,224
401360395,2022-01-05,Portland Trail Blazers,Miami Heat,109,115,2022,-6,224
401360396,2022-01-05,Sacramento Kings,Atlanta Hawks,102,108,2022,-6,210
401360381,2022-01-04,Cleveland Cavaliers,Memphis Grizzlies,106,110,2022,-4,216
401360382,2022-01-04,Toronto Raptors,San Antonio Spurs,129,104,2022,25,233
401360383,2022-01-04,New York Knicks,Indiana Pacers,104,94,2022,10,198
401360384,2022-01-04,New Orleans Pelicans,Phoenix Suns,110,123,2022,-13,233
401360385,2022-01-04,Los Angeles Lakers,Sacramento Kings,122,114,2022,8,236
401360371,2022-01-03,Philadelphia 76ers,Houston Rockets,133,113,2022,20,246
401360372,2022-01-03,Washington Wizards,Charlotte Hornets,124,121,2022,3,245
401360373,2022-01-03,Brooklyn Nets,Memphis Grizzlies,104,118,2022,-14,222
401360374,2022-01-03,Chicago Bulls,Orlando Magic,102,98,2022,4,200
401360375,2022-01-03,Milwaukee Bucks,Detroit Pistons,106,115,2022,-9,221
401360376,2022-01-03,New Orleans Pelicans,Utah Jazz,104,115,2022,-11,219
401360377,2022-01-03,Dallas Mavericks,Denver Nuggets,103,89,2022,14,192
401360378,2022-01-03,Golden State Warriors,Miami Heat,115,108,2022,7,223
401360379,2022-01-03,Portland Trail Blazers,Atlanta Hawks,136,131,2022,5,267
401360380,2022-01-03,LA Clippers,Minnesota Timberwolves,104,122,2022,-18,226
401360364,2022-01-02,Toronto Raptors,New York Knicks,120,105,2022,15,225
401360365,2022-01-02,Boston Celtics,Orlando Magic,116,111,2022,5,227
401360366,2022-01-02,Cleveland Cavaliers,Indiana Pacers,108,104,2022,4,212
401360367,2022-01-02,Sacramento Kings,Miami Heat,115,113,2022,2,228
401360368,2022-01-02,Charlotte Hornets,Phoenix Suns,99,133,2022,-34,232
401360369,2022-01-02,Oklahoma City Thunder,Dallas Mavericks,86,95,2022,-9,181
401360370,2022-01-02,Los Angeles Lakers,Minnesota Timberwolves,108,103,2022,5,211
401360358,2022-01-01,Milwaukee Bucks,New Orleans Pelicans,136,113,2022,23,249
401360359,2022-01-01,Detroit Pistons,San Antonio Spurs,117,116,2022,1,233
401360360,2022-01-01,Washington Wizards,Chicago Bulls,119,120,2022,-1,239
401360361,2022-01-01,Brooklyn Nets,LA Clippers,116,120,2022,-4,236
401360362,2022-01-01,Houston Rockets,Denver Nuggets,111,124,2022,-13,235
401360363,2022-01-01,Utah Jazz,Golden State Warriors,116,123,2022,-7,239
401360348,2021-12-31,Boston Celtics,Phoenix Suns,123,108,2022,15,231
401360349,2021-12-31,Indiana Pacers,Chicago Bulls,106,108,2022,-2,214
401360350,2021-12-31,Sacramento Kings,Dallas Mavericks,96,112,2022,-16,208
401360351,2021-12-31,Houston Rockets,Miami Heat,110,120,2022,-10,230
401360352,2021-12-31,Cleveland Cavaliers,Atlanta Hawks,118,121,2022,-3,239
401360353,2021-12-31,Toronto Raptors,LA Clippers,116,108,2022,8,224
