game_id,game_date,home_team,away_team,home_pts,away_pts,season,actual_spread,actual_total,home_rest_days,home_back_to_back,home_three_in_four,away_rest_days,away_back_to_back,away_three_in_four,travel_direction,long_travel,east_to_west,west_to_east,home_rolling_5g,away_rolling_5g,rolling_diff_5g,pred_spread_rolling_5g,home_rolling_10g,away_rolling_10g,rolling_diff_10g,pred_spread_rolling_10g,season_game_num,month,is_playoff
401359929,2021-11-02,Utah Jazz,Sacramento Kings,119,113,2022,6,232,6.0,False,False,1.0,False,False,same_region,0,0,0,11.2,-4.0,15.2,7.6,12.833333333333334,-2.8333333333333335,15.666666666666668,7.833333333333334,106,11,0
401359931,2021-11-02,Los Angeles Lakers,Houston Rockets,119,117,2022,2,236,1.0,False,False,1.0,False,False,same_region,0,0,0,4.2,-5.6,9.8,4.9,0.5714285714285714,-7.666666666666667,8.238095238095239,4.1190476190476195,107,11,0
401359942,2021-11-03,Sacramento Kings,New Orleans Pelicans,112,99,2022,13,211,9.0,False,False,0.0,True,False,same_region,0,0,0,-3.4,-3.2,-0.19999999999999973,-0.09999999999999987,-3.2857142857142856,-7.375,4.089285714285714,2.044642857142857,108,11,0
401359932,2021-11-03,Cleveland Cavaliers,Portland Trail Blazers,107,104,2022,3,211,10.0,False,False,1.0,False,True,west_to_east,1,0,1,1.4,-2.6,4.0,2.0,-1.125,1.8571428571428572,-2.982142857142857,-1.4910714285714286,109,11,0
401359934,2021-11-03,Orlando Magic,Boston Celtics,79,92,2022,-13,171,6.0,False,False,3.0,False,False,same_region,0,0,0,-3.2,-1.0,-2.2,-1.1,-7.625,-5.857142857142857,-1.7678571428571432,-0.8839285714285716,110,11,0
401359936,2021-11-03,Washington Wizards,Toronto Raptors,100,109,2022,-9,209,3.0,False,False,1.0,False,False,same_region,0,0,0,0.4,5.6,-5.199999999999999,-2.5999999999999996,2.5714285714285716,4.625,-2.0535714285714284,-1.0267857142857142,111,11,0
401359941,2021-11-03,Golden State Warriors,Charlotte Hornets,114,92,2022,22,206,3.0,False,False,4.0,False,False,east_to_west,1,1,0,8.0,-1.6,9.6,4.8,7.833333333333333,2.5,5.333333333333333,2.6666666666666665,112,11,0
401359938,2021-11-03,Memphis Grizzlies,Denver Nuggets,108,106,2022,2,214,1.0,False,False,1.0,False,False,same_region,0,0,0,-7.4,0.0,-7.4,-3.7,-2.857142857142857,2.5714285714285716,-5.428571428571429,-2.7142857142857144,113,11,0
401359939,2021-11-03,Minnesota Timberwolves,LA Clippers,115,126,2022,-11,241,1.0,False,False,4.0,False,False,same_region,0,0,0,-3.4,-0.6,-2.8,-1.4,0.16666666666666666,-0.8333333333333334,1.0,0.5,114,11,0
401359940,2021-11-03,San Antonio Spurs,Dallas Mavericks,108,109,2022,-1,217,7.0,False,False,4.0,False,False,same_region,0,0,0,-4.6,-5.0,0.40000000000000036,0.20000000000000018,-0.42857142857142855,-6.142857142857143,5.714285714285714,2.857142857142857,115,11,0
401359935,2021-11-03,Philadelphia 76ers,Chicago Bulls,103,98,2022,5,201,1.0,False,False,1.0,False,False,same_region,0,0,0,9.0,7.8,1.2000000000000002,0.6000000000000001,8.571428571428571,8.714285714285714,-0.14285714285714235,-0.07142857142857117,116,11,0
401359933,2021-11-03,Indiana Pacers,New York Knicks,111,98,2022,13,209,1.0,False,False,3.0,False,False,same_region,0,0,0,-5.0,1.0,-6.0,-3.0,-2.0,4.857142857142857,-6.857142857142857,-3.4285714285714284,117,11,0
401359937,2021-11-03,Brooklyn Nets,Atlanta Hawks,117,108,2022,9,225,2.0,False,False,3.0,False,False,same_region,0,0,0,3.6,-2.2,5.800000000000001,2.9000000000000004,0.0,1.2857142857142858,-1.2857142857142858,-0.6428571428571429,118,11,0
401359947,2021-11-04,Los Angeles Lakers,Oklahoma City Thunder,104,107,2022,-3,211,1.0,False,False,2.0,False,False,same_region,0,0,0,4.0,-7.6,11.6,5.8,0.75,-13.142857142857142,13.892857142857142,6.946428571428571,119,11,0
