game_id,game_date,home_team,away_team,home_pts,away_pts,season,actual_spread,actual_total,home_rest_days,home_back_to_back,home_three_in_four,away_rest_days,away_back_to_back,away_three_in_four,travel_direction,long_travel,east_to_west,west_to_east,home_rolling_5g,away_rolling_5g,rolling_diff_5g,pred_spread_rolling_5g,home_rolling_10g,away_rolling_10g,rolling_diff_10g,pred_spread_rolling_10g,season_game_num,month,is_playoff
401468175,2022-10-21,Atlanta Hawks,Orlando Magic,108,98,2023,10,206,1.0,False,False,1.0,False,False,same_region,0,0,0,,,0.0,0.0,,,0.0,0.0,27,10,0
401468190,2022-10-22,Denver Nuggets,Oklahoma City Thunder,122,117,2023,5,239,,False,False,2.0,False,False,same_region,0,0,0,-8.0,,-8.0,-4.0,-8.0,,-8.0,-4.0,28,10,0
401468185,2022-10-22,Orlando Magic,Boston Celtics,120,126,2023,-6,246,,False,False,0.0,True,False,same_region,0,0,0,-7.0,8.0,-15.0,-7.5,-7.0,8.0,-15.0,-7.5,29,10,0
401468183,2022-10-22,Philadelphia 76ers,San Antonio Spurs,105,114,2023,-9,219,1.0,False,False,0.0,True,False,west_to_east,1,0,1,-5.5,-12.0,6.5,3.25,-5.5,-12.0,6.5,3.25,30,10,0
401468184,2022-10-22,Indiana Pacers,Detroit Pistons,124,115,2023,9,239,0.0,True,True,0.0,True,False,same_region,0,0,0,-5.0,-10.0,5.0,2.5,-5.0,-10.0,5.0,2.5,31,10,0
401468188,2022-10-22,Milwaukee Bucks,Houston Rockets,125,105,2023,20,230,,False,False,2.0,False,False,west_to_east,1,0,1,,-8.5,8.5,4.25,,-8.5,8.5,4.25,32,10,0
401468189,2022-10-22,Dallas Mavericks,Memphis Grizzlies,137,96,2023,41,233,,False,False,0.0,True,False,same_region,0,0,0,,5.0,-5.0,-2.5,,5.0,-5.0,-2.5,33,10,0
401468191,2022-10-22,Sacramento Kings,LA Clippers,109,111,2023,-2,220,2.0,False,False,1.0,False,False,same_region,0,0,0,,,0.0,0.0,,,0.0,0.0,34,10,0
401468187,2022-10-22,Chicago Bulls,Cleveland Cavaliers,96,128,2023,-32,224,,False,False,2.0,False,False,same_region,0,0,0,3.0,,3.0,1.5,3.0,,3.0,1.5,35,10,0
401468186,2022-10-22,Miami Heat,Toronto Raptors,112,109,2023,3,221,0.0,True,True,0.0,True,False,same_region,0,0,0,-7.5,-0.5,-7.0,-3.5,-7.5,-0.5,-7.0,-3.5,36,10,0
401468197,2022-10-23,Golden State Warriors,Sacramento Kings,130,125,2023,5,255,1.0,False,False,,False,False,same_region,0,0,0,4.5,-4.5,9.0,4.5,4.5,-4.5,9.0,4.5,37,10,0
401468196,2022-10-23,Oklahoma City Thunder,Minnesota Timberwolves,106,116,2023,-10,222,,False,False,,False,False,same_region,0,0,0,-6.0,0.5,-6.5,-3.25,-6.0,0.5,-6.5,-3.25,38,10,0
401468193,2022-10-23,Atlanta Hawks,Charlotte Hornets,109,126,2023,-17,235,1.0,False,False,3.0,False,False,same_region,0,0,0,10.0,7.5,2.5,1.25,10.0,7.5,2.5,1.25,39,10,0
401468198,2022-10-23,LA Clippers,Phoenix Suns,95,112,2023,-17,207,,False,False,1.0,False,False,same_region,0,0,0,4.0,0.0,4.0,2.0,4.0,0.0,4.0,2.0,40,10,0
401468192,2022-10-23,Los Angeles Lakers,Portland Trail Blazers,104,106,2023,-2,210,2.0,False,False,3.0,False,False,same_region,0,0,0,-10.0,4.5,-14.5,-7.25,-10.0,4.5,-14.5,-7.25,41,10,0
401468194,2022-10-23,Cleveland Cavaliers,Washington Wizards,117,107,2023,10,224,,False,False,3.0,False,False,same_region,0,0,0,14.5,4.5,10.0,5.0,14.5,4.5,10.0,5.0,42,10,0
401468195,2022-10-23,New Orleans Pelicans,Utah Jazz,121,122,2023,-1,243,,False,False,1.0,False,False,same_region,0,0,0,17.0,13.5,3.5,1.75,17.0,13.5,3.5,1.75,43,10,0
401468203,2022-10-24,Houston Rockets,Utah Jazz,114,108,2023,6,222,2.0,False,False,0.0,True,True,same_region,0,0,0,-12.333333333333334,9.333333333333334,-21.666666666666668,-10.833333333333334,-12.333333333333334,9.333333333333334,-21.666666666666668,-10.833333333333334,44,10,0
401468199,2022-10-24,Philadelphia 76ers,Indiana Pacers,120,106,2023,14,226,1.0,False,False,,False,False,same_region,0,0,0,-6.666666666666667,-0.3333333333333333,-6.333333333333334,-3.166666666666667,-6.666666666666667,-0.3333333333333333,-6.333333333333334,-3.166666666666667,45,10,0
401468201,2022-10-24,New York Knicks,Orlando Magic,115,102,2023,13,217,2.0,False,False,2.0,False,False,same_region,0,0,0,10.5,-6.666666666666667,17.166666666666668,8.583333333333334,10.5,-6.666666666666667,17.166666666666668,8.583333333333334,46,10,0
401468200,2022-10-24,Miami Heat,Toronto Raptors,90,98,2023,-8,188,1.0,False,True,1.0,False,True,same_region,0,0,0,-4.0,-1.3333333333333333,-2.666666666666667,-1.3333333333333335,-4.0,-1.3333333333333333,-2.666666666666667,-1.3333333333333335,47,10,0
401468206,2022-10-24,Portland Trail Blazers,Denver Nuggets,135,110,2023,25,245,2.0,False,False,2.0,False,False,same_region,0,0,0,3.6666666666666665,-3.6666666666666665,7.333333333333333,3.6666666666666665,3.6666666666666665,-3.6666666666666665,7.333333333333333,3.6666666666666665,48,10,0
401468204,2022-10-24,Memphis Grizzlies,Brooklyn Nets,134,124,2023,10,258,4.0,False,False,,False,False,east_to_west,1,1,0,-10.333333333333334,-9.0,-1.333333333333334,-0.666666666666667,-10.333333333333334,-9.0,-1.333333333333334,-0.666666666666667,49,10,0
401468202,2022-10-24,Chicago Bulls,Boston Celtics,120,102,2023,18,222,1.0,False,False,1.0,False,True,same_region,0,0,0,-8.666666666666666,7.333333333333333,-16.0,-8.0,-8.666666666666666,7.333333333333333,-16.0,-8.0,50,10,0
401468205,2022-10-24,Minnesota Timberwolves,San Antonio Spurs,106,115,2023,-9,221,2.0,False,False,1.0,False,True,same_region,0,0,0,3.6666666666666665,-5.0,8.666666666666666,4.333333333333333,3.6666666666666665,-5.0,8.666666666666666,4.333333333333333,51,10,0
401468210,2022-10-25,Phoenix Suns,Golden State Warriors,134,105,2023,29,239,5.0,False,False,,False,False,same_region,0,0,0,5.666666666666667,4.666666666666667,1.0,0.5,5.666666666666667,4.666666666666667,1.0,0.5,52,10,0
401468209,2022-10-25,Oklahoma City Thunder,LA Clippers,108,94,2023,14,202,1.0,False,False,2.0,False,False,same_region,0,0,0,-7.333333333333333,-3.0,-4.333333333333333,-2.1666666666666665,-7.333333333333333,-3.0,-4.333333333333333,-2.1666666666666665,53,10,0
401468208,2022-10-25,New Orleans Pelicans,Dallas Mavericks,113,111,2023,2,224,1.0,False,False,5.0,False,False,same_region,0,0,0,11.0,19.5,-8.5,-4.25,11.0,19.5,-8.5,-4.25,54,10,0
401468207,2022-10-25,Washington Wizards,Detroit Pistons,120,99,2023,21,219,3.0,False,False,2.0,False,False,same_region,0,0,0,-0.3333333333333333,-9.666666666666666,9.333333333333332,4.666666666666666,-0.3333333333333333,-9.666666666666666,9.333333333333332,4.666666666666666,55,10,0
401468211,2022-10-26,Cleveland Cavaliers,Orlando Magic,103,92,2023,11,195,2.0,False,False,1.0,False,False,same_region,0,0,0,13.0,-8.25,21.25,10.625,13.0,-8.25,21.25,10.625,56,10,0
401468212,2022-10-26,Detroit Pistons,Atlanta Hawks,113,118,2023,-5,231,6.0,False,False,,False,False,same_region,0,0,0,-12.5,1.0,-13.5,-6.75,-12.5,1.0,-13.5,-6.75,57,10,0
401468213,2022-10-26,New York Knicks,Charlotte Hornets,134,131,2023,3,265,1.0,False,False,2.0,False,False,same_region,0,0,0,11.333333333333334,10.666666666666666,0.6666666666666679,0.3333333333333339,11.333333333333334,10.666666666666666,0.6666666666666679,0.3333333333333339,58,10,0
401468215,2022-10-26,Milwaukee Bucks,Brooklyn Nets,110,99,2023,11,209,3.0,False,False,1.0,False,False,same_region,0,0,0,11.0,-9.333333333333334,20.333333333333336,10.166666666666668,11.0,-9.333333333333334,20.333333333333336,10.166666666666668,59,10,0
401468214,2022-10-26,Toronto Raptors,Philadelphia 76ers,119,109,2023,10,228,6.0,False,False,7.0,False,False,same_region,0,0,0,1.0,-1.5,2.5,1.25,1.0,-1.5,2.5,1.25,60,10,0
401468217,2022-10-26,Minnesota Timberwolves,San Antonio Spurs,134,122,2023,12,256,1.0,False,False,1.0,False,False,same_region,0,0,0,0.5,-1.5,2.0,1.0,0.5,-1.5,2.0,1.0,61,10,0
401468220,2022-10-26,Portland Trail Blazers,Miami Heat,98,119,2023,-21,217,1.0,False,False,,False,False,east_to_west,1,1,0,9.0,-5.0,14.0,7.0,9.0,-5.0,14.0,7.0,62,10,0
401468216,2022-10-26,Chicago Bulls,Indiana Pacers,124,109,2023,15,233,1.0,False,False,1.0,False,False,same_region,0,0,0,-2.0,-3.75,1.75,0.875,-2.0,-3.75,1.75,0.875,63,10,0
401468219,2022-10-26,Denver Nuggets,Los Angeles Lakers,110,99,2023,11,209,3.0,False,False,7.0,False,False,same_region,0,0,0,-9.0,-7.333333333333333,-1.666666666666667,-0.8333333333333335,-9.0,-7.333333333333333,-1.666666666666667,-0.8333333333333335,64,10,0
401468218,2022-10-26,Utah Jazz,Houston Rockets,109,101,2023,8,210,6.0,False,False,3.0,False,False,same_region,0,0,0,5.5,-7.75,13.25,6.625,5.5,-7.75,13.25,6.625,65,10,0
401468221,2022-10-27,Brooklyn Nets,Dallas Mavericks,125,129,2023,-4,254,5.0,False,False,1.0,False,False,west_to_east,1,0,1,-9.75,12.333333333333334,-22.083333333333336,-11.041666666666668,-9.75,12.333333333333334,-22.083333333333336,-11.041666666666668,66,10,0
401468224,2022-10-27,Sacramento Kings,Memphis Grizzlies,110,125,2023,-15,235,4.0,False,False,4.0,False,False,same_region,0,0,0,-4.666666666666667,-5.25,0.583333333333333,0.2916666666666665,-4.666666666666667,-5.25,0.583333333333333,0.2916666666666665,67,10,0
401468223,2022-10-27,Golden State Warriors,Miami Heat,123,110,2023,13,233,3.0,False,False,0.0,True,False,east_to_west,1,1,0,-3.75,0.2,-3.95,-1.975,-3.75,0.2,-3.95,-1.975,68,10,0
401468222,2022-10-27,Oklahoma City Thunder,LA Clippers,118,110,2023,8,228,1.0,False,False,1.0,False,False,same_region,0,0,0,-2.0,-5.75,3.75,1.875,-2.0,-5.75,3.75,1.875,69,10,0
401468230,2022-10-28,Milwaukee Bucks,New York Knicks,119,108,2023,11,227,1.0,False,False,8.0,False,False,same_region,0,0,0,11.0,9.25,1.75,0.875,11.0,9.25,1.75,0.875,70,10,0
401468234,2022-10-28,Phoenix Suns,New Orleans Pelicans,124,111,2023,13,235,2.0,False,False,6.0,False,False,same_region,0,0,0,11.5,8.75,2.75,1.375,11.5,8.75,2.75,1.375,71,10,0
401468225,2022-10-28,Detroit Pistons,Atlanta Hawks,112,136,2023,-24,248,1.0,False,False,1.0,False,False,same_region,0,0,0,-11.0,2.0,-13.0,-6.5,-11.0,2.0,-13.0,-6.5,72,10,0
401468232,2022-10-28,San Antonio Spurs,Chicago Bulls,129,124,2023,5,253,8.0,False,False,6.0,False,False,east_to_west,1,1,0,-3.6,1.4,-5.0,-2.5,-3.6,1.4,-5.0,-2.5,73,10,0
401468231,2022-10-28,Minnesota Timberwolves,Los Angeles Lakers,111,102,2023,9,213,1.0,False,False,1.0,False,False,same_region,0,0,0,2.8,-8.25,11.05,5.525,2.8,-8.25,11.05,5.525,74,10,0
401468227,2022-10-28,Boston Celtics,Cleveland Cavaliers,123,132,2023,-9,255,9.0,False,False,5.0,False,False,same_region,0,0,0,1.0,12.5,-11.5,-5.75,1.0,12.5,-11.5,-5.75,75,10,0
401468229,2022-10-28,Washington Wizards,Indiana Pacers,117,127,2023,-10,244,2.0,False,False,1.0,False,False,same_region,0,0,0,5.0,-6.0,11.0,5.5,5.0,-6.0,11.0,5.5,76,10,0
401468228,2022-10-28,Toronto Raptors,Philadelphia 76ers,90,112,2023,-22,202,1.0,False,False,1.0,False,False,same_region,0,0,0,2.8,-3.2,6.0,3.0,2.8,-3.2,6.0,3.0,77,10,0
401468226,2022-10-28,Orlando Magic,Charlotte Hornets,113,93,2023,20,206,5.0,False,False,1.0,False,False,same_region,0,0,0,-8.8,7.25,-16.05,-8.025,-8.8,7.25,-16.05,-8.025,78,10,0
401468235,2022-10-28,Portland Trail Blazers,Houston Rockets,125,111,2023,14,236,1.0,False,False,1.0,False,False,same_region,0,0,0,3.0,-7.8,10.8,5.4,3.0,-7.8,10.8,5.4,79,10,0
401468233,2022-10-28,Denver Nuggets,Utah Jazz,117,101,2023,16,218,1.0,False,False,3.0,False,False,same_region,0,0,0,-5.0,6.0,-11.0,-5.5,-5.0,6.0,-11.0,-5.5,80,10,0
401468237,2022-10-29,Charlotte Hornets,Golden State Warriors,120,113,2023,7,233,7.0,False,False,3.0,False,False,west_to_east,1,0,1,1.8,-0.4,2.2,1.1,1.8,-0.4,2.2,1.1,81,10,0
401468240,2022-10-29,Milwaukee Bucks,Atlanta Hawks,123,115,2023,8,238,0.0,True,True,0.0,True,True,same_region,0,0,0,11.0,6.4,4.6,2.3,11.0,6.4,4.6,2.3,82,10,0
401468236,2022-10-29,Sacramento Kings,Miami Heat,119,113,2023,6,232,1.0,False,False,1.0,False,True,east_to_west,1,1,0,-7.25,-0.8,-6.45,-3.225,-7.25,-2.0,-5.25,-2.625,83,10,0
401468241,2022-10-29,Dallas Mavericks,Oklahoma City Thunder,111,117,2023,-6,228,6.0,False,False,6.0,False,False,same_region,0,0,0,10.25,0.0,10.25,5.125,10.25,0.0,10.25,5.125,84,10,0
401468242,2022-10-29,Utah Jazz,Memphis Grizzlies,124,123,2023,1,247,2.0,False,False,1.0,False,False,same_region,0,0,0,-1.4,-1.2,-0.19999999999999996,-0.09999999999999998,2.3333333333333335,-1.2,3.533333333333333,1.7666666666666666,85,10,0
401468239,2022-10-29,Chicago Bulls,Philadelphia 76ers,109,114,2023,-5,223,2.0,False,False,0.0,True,True,same_region,0,0,0,-1.2,3.0,-4.2,-2.1,0.3333333333333333,1.0,-0.6666666666666667,-0.33333333333333337,86,10,0
401468238,2022-10-29,Brooklyn Nets,Indiana Pacers,116,125,2023,-9,241,1.0,False,False,0.0,True,True,same_region,0,0,0,-8.6,-2.6,-6.0,-3.0,-8.6,-3.3333333333333335,-5.266666666666666,-2.633333333333333,87,10,0
401468250,2022-10-30,Los Angeles Lakers,Denver Nuggets,121,110,2023,11,231,6.0,False,False,5.0,False,False,same_region,0,0,0,-8.4,2.4,-10.8,-5.4,-8.4,-1.5,-6.9,-3.45,88,10,0
401468243,2022-10-30,LA Clippers,New Orleans Pelicans,91,112,2023,-21,203,6.0,False,False,1.0,False,False,same_region,0,0,0,-6.2,4.4,-10.600000000000001,-5.300000000000001,-6.2,4.4,-10.600000000000001,-5.300000000000001,89,10,0
401468245,2022-10-30,Cleveland Cavaliers,New York Knicks,121,108,2023,13,229,3.0,False,False,1.0,False,False,same_region,0,0,0,11.8,5.2,6.6000000000000005,3.3000000000000003,11.8,5.2,6.6000000000000005,3.3000000000000003,90,10,0
401468244,2022-10-30,Boston Celtics,Washington Wizards,112,94,2023,18,206,1.0,False,False,6.0,False,False,same_region,0,0,0,-1.0,2.0,-3.0,-1.5,-1.0,2.0,-3.0,-1.5,91,10,0
401468247,2022-10-30,San Antonio Spurs,Minnesota Timberwolves,107,98,2023,9,205,1.0,False,False,6.0,False,False,same_region,0,0,0,2.8,3.2,-0.40000000000000036,-0.20000000000000018,-2.1666666666666665,3.8333333333333335,-6.0,-3.0,92,10,0
401468248,2022-10-30,Dallas Mavericks,Orlando Magic,114,105,2023,9,219,0.0,True,False,3.0,False,False,east_to_west,1,1,0,7.0,-4.0,11.0,5.5,7.0,-4.0,11.0,5.5,93,10,0
401468249,2022-10-30,Phoenix Suns,Houston Rockets,124,109,2023,15,233,1.0,False,False,1.0,False,False,same_region,0,0,0,11.8,-8.6,20.4,10.2,11.8,-8.833333333333334,20.633333333333333,10.316666666666666,94,10,0
401468246,2022-10-30,Detroit Pistons,Golden State Warriors,128,114,2023,14,242,1.0,False,False,0.0,True,False,west_to_east,1,0,1,-16.6,-4.6,-12.000000000000002,-6.000000000000001,-13.166666666666666,-1.5,-11.666666666666666,-5.833333333333333,95,10,0
401468251,2022-10-31,Charlotte Hornets,Sacramento Kings,108,115,2023,-7,223,1.0,False,False,7.0,False,False,west_to_east,1,0,1,-2.2,-4.6,2.3999999999999995,1.1999999999999997,2.6666666666666665,-4.6,7.266666666666666,3.633333333333333,96,10,0
401468257,2022-10-31,LA Clippers,Houston Rockets,95,93,2023,2,188,0.0,True,False,0.0,True,True,same_region,0,0,0,-11.6,-10.2,-1.4000000000000004,-0.7000000000000002,-8.666666666666666,-9.714285714285714,1.0476190476190474,0.5238095238095237,97,10,0
401468256,2022-10-31,Utah Jazz,Memphis Grizzlies,121,105,2023,16,226,1.0,False,False,1.0,False,False,same_region,0,0,0,-2.4,-2.0,-0.3999999999999999,-0.19999999999999996,2.142857142857143,-1.1666666666666667,3.3095238095238093,1.6547619047619047,98,10,0
401468255,2022-10-31,Milwaukee Bucks,Detroit Pistons,110,108,2023,2,218,1.0,False,True,5.0,False,False,same_region,0,0,0,10.4,-9.0,19.4,9.7,10.4,-9.285714285714286,19.685714285714287,9.842857142857143,99,10,0
401468254,2022-10-31,Toronto Raptors,Atlanta Hawks,139,109,2023,30,248,2.0,False,False,1.0,False,True,same_region,0,0,0,-2.2,2.8,-5.0,-2.5,-1.3333333333333333,4.0,-5.333333333333333,-2.6666666666666665,100,10,0
401468253,2022-10-31,Brooklyn Nets,Indiana Pacers,116,109,2023,7,225,1.0,False,False,1.0,False,True,same_region,0,0,0,-6.0,-0.2,-5.8,-2.9,-8.666666666666666,-1.5714285714285714,-7.095238095238095,-3.5476190476190474,101,10,0
401468252,2022-10-31,Washington Wizards,Philadelphia 76ers,111,118,2023,-7,229,2.0,False,False,1.0,False,True,same_region,0,0,0,-3.0,4.4,-7.4,-3.7,-1.3333333333333333,1.5714285714285714,-2.9047619047619047,-1.4523809523809523,102,10,0
401468259,2022-11-01,Miami Heat,Golden State Warriors,116,109,2023,7,225,7.0,False,False,1.0,False,True,west_to_east,1,0,1,-0.6,-6.4,5.800000000000001,2.9000000000000004,-2.5714285714285716,-3.2857142857142856,0.714285714285714,0.357142857142857,103,11,0
401468258,2022-11-01,Brooklyn Nets,Chicago Bulls,99,108,2023,-9,207,0.0,True,True,3.0,False,False,same_region,0,0,0,-5.4,-1.8,-3.6000000000000005,-1.8000000000000003,-6.428571428571429,-0.42857142857142855,-6.0,-3.0,104,11,0
401468260,2022-11-01,Oklahoma City Thunder,Orlando Magic,116,108,2023,8,224,4.0,False,False,1.0,False,False,east_to_west,1,1,0,2.6,-3.8,6.4,3.2,1.0,-4.714285714285714,5.714285714285714,2.857142857142857,105,11,0
401468261,2022-11-01,Phoenix Suns,Minnesota Timberwolves,116,107,2023,9,223,1.0,False,False,1.0,False,False,same_region,0,0,0,14.4,2.6,11.8,5.9,12.333333333333334,2.0,10.333333333333334,5.166666666666667,106,11,0
401468264,2022-11-02,Miami Heat,Sacramento Kings,110,107,2023,3,217,0.0,True,False,1.0,False,False,west_to_east,1,0,1,0.2,-1.8,2.0,1.0,-1.375,-2.6666666666666665,1.2916666666666665,0.6458333333333333,107,11,0
401468263,2022-11-02,Philadelphia 76ers,Washington Wizards,111,121,2023,-10,232,8.0,False,False,2.0,False,False,same_region,0,0,0,7.6,-4.8,12.399999999999999,6.199999999999999,2.25,-2.142857142857143,4.392857142857142,2.196428571428571,108,11,0
401468265,2022-11-02,New York Knicks,Atlanta Hawks,99,112,2023,-13,211,6.0,False,False,1.0,False,False,same_region,0,0,0,3.2,-5.2,8.4,4.2,2.1666666666666665,-0.8571428571428571,3.0238095238095237,1.5119047619047619,109,11,0
401468266,2022-11-02,Chicago Bulls,Charlotte Hornets,106,88,2023,18,194,3.0,False,False,4.0,False,False,same_region,0,0,0,6.4,-1.2,7.6000000000000005,3.8000000000000003,0.75,1.2857142857142858,-0.5357142857142858,-0.2678571428571429,110,11,0
401468271,2022-11-02,Portland Trail Blazers,Memphis Grizzlies,106,111,2023,-5,217,4.0,False,False,1.0,False,False,same_region,0,0,0,4.4,-6.6,11.0,5.5,4.833333333333333,-3.2857142857142856,8.119047619047619,4.059523809523809,111,11,0
401468262,2022-11-02,Cleveland Cavaliers,Boston Celtics,114,113,2023,1,227,2.0,False,False,8.0,False,False,same_region,0,0,0,15.0,0.8,14.2,7.1,12.0,2.1666666666666665,9.833333333333334,4.916666666666667,112,11,0
401468269,2022-11-02,San Antonio Spurs,Toronto Raptors,100,143,2023,-43,243,2.0,False,False,8.0,False,False,east_to_west,1,1,0,4.0,4.6,-0.5999999999999996,-0.2999999999999998,-0.5714285714285714,3.142857142857143,-3.7142857142857144,-1.8571428571428572,113,11,0
401468270,2022-11-02,Dallas Mavericks,Utah Jazz,103,100,2023,3,203,2.0,False,False,4.0,False,False,same_region,0,0,0,9.2,0.6,8.6,4.3,7.333333333333333,3.875,3.458333333333333,1.7291666666666665,114,11,0
401468272,2022-11-02,Los Angeles Lakers,New Orleans Pelicans,120,117,2023,3,237,2.0,False,False,2.0,False,False,same_region,0,0,0,-3.4,4.2,-7.6,-3.8,-5.166666666666667,7.166666666666667,-12.333333333333334,-6.166666666666667,115,11,0
401468267,2022-11-02,Houston Rockets,LA Clippers,101,109,2023,-8,210,8.0,False,False,5.0,False,False,same_region,0,0,0,-6.6,-11.6,5.0,2.5,-8.75,-7.142857142857143,-1.6071428571428568,-0.8035714285714284,116,11,0
401468268,2022-11-02,Milwaukee Bucks,Detroit Pistons,116,91,2023,25,207,1.0,False,False,1.0,False,False,same_region,0,0,0,10.4,-7.6,18.0,9.0,9.0,-8.375,17.375,8.6875,117,11,0
401468274,2022-11-03,Oklahoma City Thunder,Denver Nuggets,110,122,2023,-12,232,1.0,False,False,3.0,False,False,same_region,0,0,0,5.2,-0.8,6.0,3.0,2.0,-2.857142857142857,4.857142857142858,2.428571428571429,118,11,0
401468273,2022-11-03,Orlando Magic,Golden State Warriors,130,129,2023,1,259,5.0,False,False,1.0,False,False,west_to_east,1,0,1,-4.2,-8.8,4.6000000000000005,2.3000000000000003,-5.125,-3.75,-1.375,-0.6875,119,11,0
401468282,2022-11-04,Dallas Mavericks,Toronto Raptors,111,110,2023,1,221,1.0,False,False,1.0,False,False,east_to_west,1,1,0,1.6,13.8,-12.200000000000001,-6.1000000000000005,6.714285714285714,8.125,-1.4107142857142856,-0.7053571428571428,120,11,0
